SearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 4.840239408318247, 'similarity': 'dice'} - results: PRECISION: 0.0586397, PRECISION_RECALL_MIN_DEN: 0.0595568, RECALL: 0.0166696, MAP: 0.0209206, MAP_MIN_DEN: 0.0213203, MRR: 0.1594496, NDCG: 0.0611806, F1: 0.0259596, HIT_RATE: 0.4458141, ARHR_ALL_HITS: 0.1827793, NOVELTY: 0.0054156, AVERAGE_POPULARITY: 0.6233242, DIVERSITY_MEAN_INTER_LIST: 0.8294278, DIVERSITY_HERFINDAHL: 0.9829367, COVERAGE_ITEM: 0.0885985, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4451282, DIVERSITY_GINI: 0.0059282, SHANNON_ENTROPY: 6.8259968, RATIO_DIVERSITY_HERFINDAHL: 0.9833064, RATIO_DIVERSITY_GINI: 0.0228812, RATIO_SHANNON_ENTROPY: 0.5485842, RATIO_AVERAGE_POPULARITY: 3.1162931, RATIO_NOVELTY: 0.0283319, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 518, 'shrink': 0.2624891632305383, 'similarity': 'dice'} - results: PRECISION: 0.0587130, PRECISION_RECALL_MIN_DEN: 0.0596636, RECALL: 0.0167031, MAP: 0.0209857, MAP_MIN_DEN: 0.0213904, MRR: 0.1598453, NDCG: 0.0613105, F1: 0.0260074, HIT_RATE: 0.4468413, ARHR_ALL_HITS: 0.1832997, NOVELTY: 0.0054184, AVERAGE_POPULARITY: 0.6218078, DIVERSITY_MEAN_INTER_LIST: 0.8311033, DIVERSITY_HERFINDAHL: 0.9831042, COVERAGE_ITEM: 0.0880447, COVERAGE_ITEM_CORRECT: 0.0220389, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4461538, DIVERSITY_GINI: 0.0060046, SHANNON_ENTROPY: 6.8467547, RATIO_DIVERSITY_HERFINDAHL: 0.9834740, RATIO_DIVERSITY_GINI: 0.0231762, RATIO_SHANNON_ENTROPY: 0.5502525, RATIO_AVERAGE_POPULARITY: 3.1087115, RATIO_NOVELTY: 0.0283465, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 473, 'shrink': 6.796678322154825, 'similarity': 'tversky'} - results: PRECISION: 0.0586470, PRECISION_RECALL_MIN_DEN: 0.0595336, RECALL: 0.0165988, MAP: 0.0209504, MAP_MIN_DEN: 0.0213503, MRR: 0.1594809, NDCG: 0.0611895, F1: 0.0258744, HIT_RATE: 0.4458141, ARHR_ALL_HITS: 0.1829110, NOVELTY: 0.0054327, AVERAGE_POPULARITY: 0.6161568, DIVERSITY_MEAN_INTER_LIST: 0.8369436, DIVERSITY_HERFINDAHL: 0.9836882, COVERAGE_ITEM: 0.1032172, COVERAGE_ITEM_CORRECT: 0.0240323, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4451282, DIVERSITY_GINI: 0.0067052, SHANNON_ENTROPY: 6.9384222, RATIO_DIVERSITY_HERFINDAHL: 0.9840582, RATIO_DIVERSITY_GINI: 0.0258804, RATIO_SHANNON_ENTROPY: 0.5576195, RATIO_AVERAGE_POPULARITY: 3.0804596, RATIO_NOVELTY: 0.0284214, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 506, 'shrink': 0.1, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587497, PRECISION_RECALL_MIN_DEN: 0.0597033, RECALL: 0.0166776, MAP: 0.0209737, MAP_MIN_DEN: 0.0213801, MRR: 0.1595247, NDCG: 0.0612935, F1: 0.0259802, HIT_RATE: 0.4469880, ARHR_ALL_HITS: 0.1830629, NOVELTY: 0.0054211, AVERAGE_POPULARITY: 0.6205368, DIVERSITY_MEAN_INTER_LIST: 0.8326998, DIVERSITY_HERFINDAHL: 0.9832639, COVERAGE_ITEM: 0.0908688, COVERAGE_ITEM_CORRECT: 0.0230356, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4463004, DIVERSITY_GINI: 0.0061598, SHANNON_ENTROPY: 6.8707920, RATIO_DIVERSITY_HERFINDAHL: 0.9836337, RATIO_DIVERSITY_GINI: 0.0237750, RATIO_SHANNON_ENTROPY: 0.5521843, RATIO_AVERAGE_POPULARITY: 3.1023575, RATIO_NOVELTY: 0.0283606, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 518, 'shrink': 7.351018966446813, 'similarity': 'dice'} - results: PRECISION: 0.0585956, PRECISION_RECALL_MIN_DEN: 0.0594878, RECALL: 0.0165467, MAP: 0.0209116, MAP_MIN_DEN: 0.0213116, MRR: 0.1591382, NDCG: 0.0611206, F1: 0.0258060, HIT_RATE: 0.4457407, ARHR_ALL_HITS: 0.1825825, NOVELTY: 0.0054227, AVERAGE_POPULARITY: 0.6203784, DIVERSITY_MEAN_INTER_LIST: 0.8323995, DIVERSITY_HERFINDAHL: 0.9832338, COVERAGE_ITEM: 0.0938590, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4450549, DIVERSITY_GINI: 0.0062018, SHANNON_ENTROPY: 6.8686815, RATIO_DIVERSITY_HERFINDAHL: 0.9836037, RATIO_DIVERSITY_GINI: 0.0239373, RATIO_SHANNON_ENTROPY: 0.5520147, RATIO_AVERAGE_POPULARITY: 3.1015657, RATIO_NOVELTY: 0.0283692, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 479, 'shrink': 1.1599336963759592, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585956, PRECISION_RECALL_MIN_DEN: 0.0595617, RECALL: 0.0166587, MAP: 0.0209384, MAP_MIN_DEN: 0.0213472, MRR: 0.1592855, NDCG: 0.0611627, F1: 0.0259421, HIT_RATE: 0.4454472, ARHR_ALL_HITS: 0.1827470, NOVELTY: 0.0054276, AVERAGE_POPULARITY: 0.6178934, DIVERSITY_MEAN_INTER_LIST: 0.8354090, DIVERSITY_HERFINDAHL: 0.9835348, COVERAGE_ITEM: 0.0966831, COVERAGE_ITEM_CORRECT: 0.0235340, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4447619, DIVERSITY_GINI: 0.0064525, SHANNON_ENTROPY: 6.9118105, RATIO_DIVERSITY_HERFINDAHL: 0.9839047, RATIO_DIVERSITY_GINI: 0.0249051, RATIO_SHANNON_ENTROPY: 0.5554808, RATIO_AVERAGE_POPULARITY: 3.0891419, RATIO_NOVELTY: 0.0283950, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 590, 'shrink': 2.3971397128671743, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586764, PRECISION_RECALL_MIN_DEN: 0.0596334, RECALL: 0.0166781, MAP: 0.0209831, MAP_MIN_DEN: 0.0213846, MRR: 0.1595148, NDCG: 0.0612484, F1: 0.0259736, HIT_RATE: 0.4454472, ARHR_ALL_HITS: 0.1830292, NOVELTY: 0.0054073, AVERAGE_POPULARITY: 0.6267640, DIVERSITY_MEAN_INTER_LIST: 0.8261178, DIVERSITY_HERFINDAHL: 0.9826057, COVERAGE_ITEM: 0.0843347, COVERAGE_ITEM_CORRECT: 0.0212083, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4447619, DIVERSITY_GINI: 0.0056859, SHANNON_ENTROPY: 6.7821366, RATIO_DIVERSITY_HERFINDAHL: 0.9829753, RATIO_DIVERSITY_GINI: 0.0219460, RATIO_SHANNON_ENTROPY: 0.5450593, RATIO_AVERAGE_POPULARITY: 3.1334900, RATIO_NOVELTY: 0.0282886, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 461, 'shrink': 7.9291629188422315, 'similarity': 'cosine'} - results: PRECISION: 0.0582068, PRECISION_RECALL_MIN_DEN: 0.0590034, RECALL: 0.0162186, MAP: 0.0207044, MAP_MIN_DEN: 0.0210386, MRR: 0.1581529, NDCG: 0.0605665, F1: 0.0253685, HIT_RATE: 0.4427324, ARHR_ALL_HITS: 0.1810522, NOVELTY: 0.0054911, AVERAGE_POPULARITY: 0.5959735, DIVERSITY_MEAN_INTER_LIST: 0.8525970, DIVERSITY_HERFINDAHL: 0.9852534, COVERAGE_ITEM: 0.1608616, COVERAGE_ITEM_CORRECT: 0.0259151, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4420513, DIVERSITY_GINI: 0.0097622, SHANNON_ENTROPY: 7.2160461, RATIO_DIVERSITY_HERFINDAHL: 0.9856241, RATIO_DIVERSITY_GINI: 0.0376794, RATIO_SHANNON_ENTROPY: 0.5799313, RATIO_AVERAGE_POPULARITY: 2.9795540, RATIO_NOVELTY: 0.0287271, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 414, 'shrink': 9.826838128425594, 'similarity': 'dice'} - results: PRECISION: 0.0581848, PRECISION_RECALL_MIN_DEN: 0.0590467, RECALL: 0.0164481, MAP: 0.0207415, MAP_MIN_DEN: 0.0211197, MRR: 0.1590150, NDCG: 0.0607389, F1: 0.0256463, HIT_RATE: 0.4445667, ARHR_ALL_HITS: 0.1817447, NOVELTY: 0.0054476, AVERAGE_POPULARITY: 0.6099147, DIVERSITY_MEAN_INTER_LIST: 0.8427617, DIVERSITY_HERFINDAHL: 0.9842700, COVERAGE_ITEM: 0.1131846, COVERAGE_ITEM_CORRECT: 0.0248076, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4438828, DIVERSITY_GINI: 0.0073356, SHANNON_ENTROPY: 7.0273600, RATIO_DIVERSITY_HERFINDAHL: 0.9846402, RATIO_DIVERSITY_GINI: 0.0283136, RATIO_SHANNON_ENTROPY: 0.5647672, RATIO_AVERAGE_POPULARITY: 3.0492526, RATIO_NOVELTY: 0.0284994, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 520, 'shrink': 0.6577448441536324, 'similarity': 'tversky'} - results: PRECISION: 0.0588524, PRECISION_RECALL_MIN_DEN: 0.0598170, RECALL: 0.0167208, MAP: 0.0210143, MAP_MIN_DEN: 0.0214232, MRR: 0.1597194, NDCG: 0.0613873, F1: 0.0260425, HIT_RATE: 0.4464011, ARHR_ALL_HITS: 0.1833185, NOVELTY: 0.0054189, AVERAGE_POPULARITY: 0.6215495, DIVERSITY_MEAN_INTER_LIST: 0.8316208, DIVERSITY_HERFINDAHL: 0.9831560, COVERAGE_ITEM: 0.0893737, COVERAGE_ITEM_CORRECT: 0.0222050, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4457143, DIVERSITY_GINI: 0.0060702, SHANNON_ENTROPY: 6.8553719, RATIO_DIVERSITY_HERFINDAHL: 0.9835258, RATIO_DIVERSITY_GINI: 0.0234292, RATIO_SHANNON_ENTROPY: 0.5509450, RATIO_AVERAGE_POPULARITY: 3.1074203, RATIO_NOVELTY: 0.0283495, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 419, 'shrink': 3.7629240075146018, 'similarity': 'tanimoto'} - results: PRECISION: 0.0584709, PRECISION_RECALL_MIN_DEN: 0.0593618, RECALL: 0.0165740, MAP: 0.0208528, MAP_MIN_DEN: 0.0212533, MRR: 0.1596131, NDCG: 0.0610484, F1: 0.0258272, HIT_RATE: 0.4462543, ARHR_ALL_HITS: 0.1825613, NOVELTY: 0.0054433, AVERAGE_POPULARITY: 0.6113704, DIVERSITY_MEAN_INTER_LIST: 0.8419027, DIVERSITY_HERFINDAHL: 0.9841841, COVERAGE_ITEM: 0.1095299, COVERAGE_ITEM_CORRECT: 0.0251398, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4455678, DIVERSITY_GINI: 0.0071750, SHANNON_ENTROPY: 7.0114410, RATIO_DIVERSITY_HERFINDAHL: 0.9845543, RATIO_DIVERSITY_GINI: 0.0276934, RATIO_SHANNON_ENTROPY: 0.5634878, RATIO_AVERAGE_POPULARITY: 3.0565302, RATIO_NOVELTY: 0.0284771, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 591, 'shrink': 0.1, 'similarity': 'tversky'} - results: PRECISION: 0.0586103, PRECISION_RECALL_MIN_DEN: 0.0595573, RECALL: 0.0166558, MAP: 0.0209493, MAP_MIN_DEN: 0.0213534, MRR: 0.1592630, NDCG: 0.0611660, F1: 0.0259400, HIT_RATE: 0.4446401, ARHR_ALL_HITS: 0.1827711, NOVELTY: 0.0054055, AVERAGE_POPULARITY: 0.6273520, DIVERSITY_MEAN_INTER_LIST: 0.8255727, DIVERSITY_HERFINDAHL: 0.9825512, COVERAGE_ITEM: 0.0820090, COVERAGE_ITEM_CORRECT: 0.0212636, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4439560, DIVERSITY_GINI: 0.0056116, SHANNON_ENTROPY: 6.7732324, RATIO_DIVERSITY_HERFINDAHL: 0.9829208, RATIO_DIVERSITY_GINI: 0.0216592, RATIO_SHANNON_ENTROPY: 0.5443437, RATIO_AVERAGE_POPULARITY: 3.1364300, RATIO_NOVELTY: 0.0282790, 
SearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 481, 'shrink': 6.805684523494754, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585149, PRECISION_RECALL_MIN_DEN: 0.0593968, RECALL: 0.0165521, MAP: 0.0209278, MAP_MIN_DEN: 0.0213270, MRR: 0.1592648, NDCG: 0.0610916, F1: 0.0258048, HIT_RATE: 0.4448602, ARHR_ALL_HITS: 0.1826930, NOVELTY: 0.0054310, AVERAGE_POPULARITY: 0.6168910, DIVERSITY_MEAN_INTER_LIST: 0.8361641, DIVERSITY_HERFINDAHL: 0.9836103, COVERAGE_ITEM: 0.1016114, COVERAGE_ITEM_CORRECT: 0.0239770, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4441758, DIVERSITY_GINI: 0.0066271, SHANNON_ENTROPY: 6.9279601, RATIO_DIVERSITY_HERFINDAHL: 0.9839803, RATIO_DIVERSITY_GINI: 0.0255789, RATIO_SHANNON_ENTROPY: 0.5567787, RATIO_AVERAGE_POPULARITY: 3.0841302, RATIO_NOVELTY: 0.0284124, 
SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 557, 'shrink': 1.5565617691369409, 'similarity': 'tversky'} - results: PRECISION: 0.0585369, PRECISION_RECALL_MIN_DEN: 0.0594807, RECALL: 0.0166311, MAP: 0.0208945, MAP_MIN_DEN: 0.0212999, MRR: 0.1590068, NDCG: 0.0610778, F1: 0.0259028, HIT_RATE: 0.4447135, ARHR_ALL_HITS: 0.1824016, NOVELTY: 0.0054119, AVERAGE_POPULARITY: 0.6245745, DIVERSITY_MEAN_INTER_LIST: 0.8286181, DIVERSITY_HERFINDAHL: 0.9828557, COVERAGE_ITEM: 0.0853868, COVERAGE_ITEM_CORRECT: 0.0220389, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4440293, DIVERSITY_GINI: 0.0058181, SHANNON_ENTROPY: 6.8121210, RATIO_DIVERSITY_HERFINDAHL: 0.9832254, RATIO_DIVERSITY_GINI: 0.0224564, RATIO_SHANNON_ENTROPY: 0.5474691, RATIO_AVERAGE_POPULARITY: 3.1225436, RATIO_NOVELTY: 0.0283129, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 542, 'shrink': 0.15558957739950469, 'similarity': 'dice'} - results: PRECISION: 0.0585223, PRECISION_RECALL_MIN_DEN: 0.0594648, RECALL: 0.0166366, MAP: 0.0208464, MAP_MIN_DEN: 0.0212485, MRR: 0.1588502, NDCG: 0.0610196, F1: 0.0259080, HIT_RATE: 0.4447135, ARHR_ALL_HITS: 0.1821524, NOVELTY: 0.0054133, AVERAGE_POPULARITY: 0.6240109, DIVERSITY_MEAN_INTER_LIST: 0.8288549, DIVERSITY_HERFINDAHL: 0.9828794, COVERAGE_ITEM: 0.0851653, COVERAGE_ITEM_CORRECT: 0.0218728, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4440293, DIVERSITY_GINI: 0.0058299, SHANNON_ENTROPY: 6.8164611, RATIO_DIVERSITY_HERFINDAHL: 0.9832491, RATIO_DIVERSITY_GINI: 0.0225018, RATIO_SHANNON_ENTROPY: 0.5478179, RATIO_AVERAGE_POPULARITY: 3.1197261, RATIO_NOVELTY: 0.0283202, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 480, 'shrink': 8.48080923231576, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587717, PRECISION_RECALL_MIN_DEN: 0.0596922, RECALL: 0.0167140, MAP: 0.0209617, MAP_MIN_DEN: 0.0213639, MRR: 0.1594411, NDCG: 0.0612683, F1: 0.0260264, HIT_RATE: 0.4465478, ARHR_ALL_HITS: 0.1829648, NOVELTY: 0.0054320, AVERAGE_POPULARITY: 0.6164531, DIVERSITY_MEAN_INTER_LIST: 0.8366765, DIVERSITY_HERFINDAHL: 0.9836615, COVERAGE_ITEM: 0.1034941, COVERAGE_ITEM_CORRECT: 0.0242538, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4458608, DIVERSITY_GINI: 0.0066839, SHANNON_ENTROPY: 6.9338582, RATIO_DIVERSITY_HERFINDAHL: 0.9840315, RATIO_DIVERSITY_GINI: 0.0257981, RATIO_SHANNON_ENTROPY: 0.5572527, RATIO_AVERAGE_POPULARITY: 3.0819410, RATIO_NOVELTY: 0.0284179, 
SearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 515, 'shrink': 0.1, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587937, PRECISION_RECALL_MIN_DEN: 0.0597534, RECALL: 0.0167018, MAP: 0.0209577, MAP_MIN_DEN: 0.0213645, MRR: 0.1592104, NDCG: 0.0612723, F1: 0.0260138, HIT_RATE: 0.4462543, ARHR_ALL_HITS: 0.1828133, NOVELTY: 0.0054193, AVERAGE_POPULARITY: 0.6212704, DIVERSITY_MEAN_INTER_LIST: 0.8320739, DIVERSITY_HERFINDAHL: 0.9832013, COVERAGE_ITEM: 0.0894291, COVERAGE_ITEM_CORRECT: 0.0224819, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4455678, DIVERSITY_GINI: 0.0060841, SHANNON_ENTROPY: 6.8594159, RATIO_DIVERSITY_HERFINDAHL: 0.9835711, RATIO_DIVERSITY_GINI: 0.0234829, RATIO_SHANNON_ENTROPY: 0.5512700, RATIO_AVERAGE_POPULARITY: 3.1060247, RATIO_NOVELTY: 0.0283514, 
SearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 416, 'shrink': 2.3212309711083936, 'similarity': 'tversky'} - results: PRECISION: 0.0585149, PRECISION_RECALL_MIN_DEN: 0.0593963, RECALL: 0.0165888, MAP: 0.0208111, MAP_MIN_DEN: 0.0212148, MRR: 0.1591979, NDCG: 0.0610073, F1: 0.0258493, HIT_RATE: 0.4469147, ARHR_ALL_HITS: 0.1821804, NOVELTY: 0.0054427, AVERAGE_POPULARITY: 0.6114348, DIVERSITY_MEAN_INTER_LIST: 0.8418899, DIVERSITY_HERFINDAHL: 0.9841828, COVERAGE_ITEM: 0.1083116, COVERAGE_ITEM_CORRECT: 0.0253613, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4462271, DIVERSITY_GINI: 0.0071473, SHANNON_ENTROPY: 7.0105734, RATIO_DIVERSITY_HERFINDAHL: 0.9845530, RATIO_DIVERSITY_GINI: 0.0275867, RATIO_SHANNON_ENTROPY: 0.5634181, RATIO_AVERAGE_POPULARITY: 3.0568523, RATIO_NOVELTY: 0.0284736, 
SearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 467, 'shrink': 2.4986654169411437, 'similarity': 'dice'} - results: PRECISION: 0.0584049, PRECISION_RECALL_MIN_DEN: 0.0593002, RECALL: 0.0165433, MAP: 0.0208473, MAP_MIN_DEN: 0.0212496, MRR: 0.1591074, NDCG: 0.0609684, F1: 0.0257834, HIT_RATE: 0.4448602, ARHR_ALL_HITS: 0.1822564, NOVELTY: 0.0054309, AVERAGE_POPULARITY: 0.6167416, DIVERSITY_MEAN_INTER_LIST: 0.8361407, DIVERSITY_HERFINDAHL: 0.9836079, COVERAGE_ITEM: 0.0988427, COVERAGE_ITEM_CORRECT: 0.0235340, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4441758, DIVERSITY_GINI: 0.0065450, SHANNON_ENTROPY: 6.9245031, RATIO_DIVERSITY_HERFINDAHL: 0.9839779, RATIO_DIVERSITY_GINI: 0.0252621, RATIO_SHANNON_ENTROPY: 0.5565009, RATIO_AVERAGE_POPULARITY: 3.0833834, RATIO_NOVELTY: 0.0284122, 
SearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 522, 'shrink': 3.4211684101819366, 'similarity': 'tanimoto'} - results: PRECISION: 0.0588011, PRECISION_RECALL_MIN_DEN: 0.0597164, RECALL: 0.0166969, MAP: 0.0209794, MAP_MIN_DEN: 0.0213793, MRR: 0.1598075, NDCG: 0.0613383, F1: 0.0260086, HIT_RATE: 0.4470614, ARHR_ALL_HITS: 0.1832408, NOVELTY: 0.0054200, AVERAGE_POPULARITY: 0.6213586, DIVERSITY_MEAN_INTER_LIST: 0.8317788, DIVERSITY_HERFINDAHL: 0.9831718, COVERAGE_ITEM: 0.0917548, COVERAGE_ITEM_CORRECT: 0.0224265, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4463736, DIVERSITY_GINI: 0.0061326, SHANNON_ENTROPY: 6.8600451, RATIO_DIVERSITY_HERFINDAHL: 0.9835416, RATIO_DIVERSITY_GINI: 0.0236700, RATIO_SHANNON_ENTROPY: 0.5513206, RATIO_AVERAGE_POPULARITY: 3.1064657, RATIO_NOVELTY: 0.0283550, 
SearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 409, 'shrink': 6.555503188685845, 'similarity': 'dice'} - results: PRECISION: 0.0582435, PRECISION_RECALL_MIN_DEN: 0.0591855, RECALL: 0.0165582, MAP: 0.0207557, MAP_MIN_DEN: 0.0211567, MRR: 0.1592323, NDCG: 0.0608243, F1: 0.0257857, HIT_RATE: 0.4449336, ARHR_ALL_HITS: 0.1819243, NOVELTY: 0.0054468, AVERAGE_POPULARITY: 0.6099836, DIVERSITY_MEAN_INTER_LIST: 0.8428346, DIVERSITY_HERFINDAHL: 0.9842773, COVERAGE_ITEM: 0.1118002, COVERAGE_ITEM_CORRECT: 0.0251398, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4442491, DIVERSITY_GINI: 0.0073000, SHANNON_ENTROPY: 7.0267536, RATIO_DIVERSITY_HERFINDAHL: 0.9846475, RATIO_DIVERSITY_GINI: 0.0281760, RATIO_SHANNON_ENTROPY: 0.5647184, RATIO_AVERAGE_POPULARITY: 3.0495970, RATIO_NOVELTY: 0.0284955, 
SearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 527, 'shrink': 0.1, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587791, PRECISION_RECALL_MIN_DEN: 0.0597350, RECALL: 0.0167094, MAP: 0.0209377, MAP_MIN_DEN: 0.0213399, MRR: 0.1593752, NDCG: 0.0612630, F1: 0.0260215, HIT_RATE: 0.4467679, ARHR_ALL_HITS: 0.1828082, NOVELTY: 0.0054168, AVERAGE_POPULARITY: 0.6224316, DIVERSITY_MEAN_INTER_LIST: 0.8308245, DIVERSITY_HERFINDAHL: 0.9830764, COVERAGE_ITEM: 0.0878232, COVERAGE_ITEM_CORRECT: 0.0220389, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4460806, DIVERSITY_GINI: 0.0059964, SHANNON_ENTROPY: 6.8439766, RATIO_DIVERSITY_HERFINDAHL: 0.9834461, RATIO_DIVERSITY_GINI: 0.0231445, RATIO_SHANNON_ENTROPY: 0.5500292, RATIO_AVERAGE_POPULARITY: 3.1118305, RATIO_NOVELTY: 0.0283383, 
SearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 560, 'shrink': 8.884351955431827, 'similarity': 'tanimoto'} - results: PRECISION: 0.0583829, PRECISION_RECALL_MIN_DEN: 0.0592906, RECALL: 0.0165469, MAP: 0.0208900, MAP_MIN_DEN: 0.0212911, MRR: 0.1592128, NDCG: 0.0610124, F1: 0.0257856, HIT_RATE: 0.4441265, ARHR_ALL_HITS: 0.1825086, NOVELTY: 0.0054161, AVERAGE_POPULARITY: 0.6232983, DIVERSITY_MEAN_INTER_LIST: 0.8296948, DIVERSITY_HERFINDAHL: 0.9829634, COVERAGE_ITEM: 0.0922532, COVERAGE_ITEM_CORRECT: 0.0220389, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4434432, DIVERSITY_GINI: 0.0060298, SHANNON_ENTROPY: 6.8332814, RATIO_DIVERSITY_HERFINDAHL: 0.9833331, RATIO_DIVERSITY_GINI: 0.0232734, RATIO_SHANNON_ENTROPY: 0.5491697, RATIO_AVERAGE_POPULARITY: 3.1161634, RATIO_NOVELTY: 0.0283346, 
SearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 498, 'shrink': 2.5093616848192526, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586397, PRECISION_RECALL_MIN_DEN: 0.0595509, RECALL: 0.0166381, MAP: 0.0209999, MAP_MIN_DEN: 0.0214000, MRR: 0.1597270, NDCG: 0.0612666, F1: 0.0259214, HIT_RATE: 0.4461076, ARHR_ALL_HITS: 0.1832904, NOVELTY: 0.0054243, AVERAGE_POPULARITY: 0.6194367, DIVERSITY_MEAN_INTER_LIST: 0.8338376, DIVERSITY_HERFINDAHL: 0.9833776, COVERAGE_ITEM: 0.0945789, COVERAGE_ITEM_CORRECT: 0.0231464, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4454212, DIVERSITY_GINI: 0.0063020, SHANNON_ENTROPY: 6.8884165, RATIO_DIVERSITY_HERFINDAHL: 0.9837475, RATIO_DIVERSITY_GINI: 0.0243240, RATIO_SHANNON_ENTROPY: 0.5536007, RATIO_AVERAGE_POPULARITY: 3.0968573, RATIO_NOVELTY: 0.0283773, 
SearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 563, 'shrink': 4.483907953173928, 'similarity': 'tanimoto'} - results: PRECISION: 0.0584122, PRECISION_RECALL_MIN_DEN: 0.0593578, RECALL: 0.0166194, MAP: 0.0208965, MAP_MIN_DEN: 0.0213000, MRR: 0.1589471, NDCG: 0.0610165, F1: 0.0258765, HIT_RATE: 0.4431726, ARHR_ALL_HITS: 0.1823922, NOVELTY: 0.0054123, AVERAGE_POPULARITY: 0.6246454, DIVERSITY_MEAN_INTER_LIST: 0.8284653, DIVERSITY_HERFINDAHL: 0.9828405, COVERAGE_ITEM: 0.0871588, COVERAGE_ITEM_CORRECT: 0.0217066, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4424908, DIVERSITY_GINI: 0.0058543, SHANNON_ENTROPY: 6.8126522, RATIO_DIVERSITY_HERFINDAHL: 0.9832101, RATIO_DIVERSITY_GINI: 0.0225961, RATIO_SHANNON_ENTROPY: 0.5475118, RATIO_AVERAGE_POPULARITY: 3.1228984, RATIO_NOVELTY: 0.0283145, 
